"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"12282","OPTCUR","USDINR","OPTION","01-Dec-2023",84,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",70,1,1000,0.0025,"US Dollars","","","","",0.32,0.925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6225,"USDINR"
"1315","OPTCUR","USDINR","OPTION","01-Dec-2023",84.125,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.6025,1.2375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0675,"USDINR"
"12315","OPTCUR","USDINR","OPTION","01-Dec-2023",84.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.5325,1.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8625,"USDINR"
"12317","OPTCUR","USDINR","OPTION","01-Dec-2023",84.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.755,1.465,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.11,"USDINR"
"12319","OPTCUR","USDINR","OPTION","01-Dec-2023",84.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.985,1.735,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.36,"USDINR"
"12321","OPTCUR","USDINR","OPTION","01-Dec-2023",85,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.2225,1.9975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.61,"USDINR"
"12323","OPTCUR","USDINR","OPTION","01-Dec-2023",85.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.4625,2.2575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.86,"USDINR"
"12325","OPTCUR","USDINR","OPTION","01-Dec-2023",85.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.705,2.515,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.11,"USDINR"
"12327","OPTCUR","USDINR","OPTION","01-Dec-2023",85.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.95,2.765,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3575,"USDINR"
"12329","OPTCUR","USDINR","OPTION","01-Dec-2023",86,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.1975,3.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6075,"USDINR"
"12335","OPTCUR","USDINR","OPTION","01-Dec-2023",86.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.445,3.27,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.8575,"USDINR"
"12341","OPTCUR","USDINR","OPTION","01-Dec-2023",86.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.7325,3.5575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12345","OPTCUR","USDINR","OPTION","01-Dec-2023",86.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.9825,3.8075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12347","OPTCUR","USDINR","OPTION","01-Dec-2023",87,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.2325,4.0575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12349","OPTCUR","USDINR","OPTION","01-Dec-2023",87.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.4825,4.3075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12355","OPTCUR","USDINR","OPTION","01-Dec-2023",87.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.7325,4.5575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12357","OPTCUR","USDINR","OPTION","01-Dec-2023",87.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.9825,4.8075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12363","OPTCUR","USDINR","OPTION","01-Dec-2023",88,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.2325,5.0575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12365","OPTCUR","USDINR","OPTION","01-Dec-2023",88.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.4825,5.3075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12367","OPTCUR","USDINR","OPTION","01-Dec-2023",88.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.73,5.555,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12373","OPTCUR","USDINR","OPTION","01-Dec-2023",88.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.98,5.805,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12381","OPTCUR","USDINR","OPTION","01-Dec-2023",89,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.23,6.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12383","OPTCUR","USDINR","OPTION","01-Dec-2023",89.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.48,6.305,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"5837","OPTCUR","USDINR","OPTION","08-Dec-2023",77.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.455,6.28,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.73,"USDINR"
"5862","OPTCUR","USDINR","OPTION","08-Dec-2023",78,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.955,5.78,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2325,"USDINR"
"5918","OPTCUR","USDINR","OPTION","08-Dec-2023",78.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.2075,5.0325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4925,"USDINR"
"5939","OPTCUR","USDINR","OPTION","08-Dec-2023",79,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.9575,4.7825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.245,"USDINR"
"5943","OPTCUR","USDINR","OPTION","08-Dec-2023",79.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.7075,4.5325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4,"USDINR"
"5945","OPTCUR","USDINR","OPTION","08-Dec-2023",79.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.4575,4.2825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7575,"USDINR"
"5947","OPTCUR","USDINR","OPTION","08-Dec-2023",79.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.2075,4.0325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5175,"USDINR"
"6553","OPTCUR","USDINR","OPTION","08-Dec-2023",80,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.3725,4.1975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.785,"USDINR"
"8071","OPTCUR","USDINR","OPTION","08-Dec-2023",81.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.1425,2.9425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5425,"USDINR"
"8168","OPTCUR","USDINR","OPTION","08-Dec-2023",81.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.6675,2.4275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.0475,"USDINR"
"8170","OPTCUR","USDINR","OPTION","08-Dec-2023",82,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.4325,2.1625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7975,"USDINR"
"8217","OPTCUR","USDINR","OPTION","08-Dec-2023",82.375,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.8075,1.4725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3125,"USDINR"
"8281","OPTCUR","USDINR","OPTION","08-Dec-2023",82.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.9825,1.6225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3025,"USDINR"
"8380","OPTCUR","USDINR","OPTION","08-Dec-2023",82.625,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.8725,1.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1775,"USDINR"
"8386","OPTCUR","USDINR","OPTION","08-Dec-2023",82.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.765,1.345,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.055,"USDINR"
"8396","OPTCUR","USDINR","OPTION","08-Dec-2023",83,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.5525,1.0725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8125,"USDINR"
"8556","OPTCUR","USDINR","OPTION","08-Dec-2023",83.625,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1125,0.4625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2875,"USDINR"
"8687","OPTCUR","USDINR","OPTION","08-Dec-2023",84,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.2275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1025,"USDINR"
"1364","OPTCUR","USDINR","OPTION","08-Dec-2023",84.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.09,0.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5475,"USDINR"
"8691","OPTCUR","USDINR","OPTION","08-Dec-2023",84.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"USDINR"
"10615","OPTCUR","USDINR","OPTION","24-Nov-2023",88.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"USDINR"
"14731","OPTCUR","USDINR","OPTION","28-Nov-2023",82.625,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.5375,1.1725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9375,"USDINR"
"14733","OPTCUR","USDINR","OPTION","28-Nov-2023",82.875,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",52,1,1000,0.0025,"US Dollars","","","","",0.1975,0.7625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.48,"USDINR"
"14736","OPTCUR","USDINR","OPTION","28-Nov-2023",83.125,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",56602,1,1000,0.0025,"US Dollars","","","","",0.0025,0.275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.105,"USDINR"
"14738","OPTCUR","USDINR","OPTION","28-Nov-2023",83.375,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",29336,1,1000,0.0025,"US Dollars","","","","",0.02,0.445,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2325,"USDINR"
"14741","OPTCUR","USDINR","OPTION","28-Nov-2023",83.875,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0625,0.3125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.27,"USDINR"
"1716","OPTCUR","USDINR","OPTION","28-Nov-2023",84.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.05,0.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.17,"USDINR"
"10302","OPTCUR","USDINR","OPTION","28-Nov-2023",88.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"10190","OPTCUR","USDINR","OPTION","28-Nov-2023",76.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10212","OPTCUR","USDINR","OPTION","28-Nov-2023",79,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"USDINR"
"10242","OPTCUR","USDINR","OPTION","28-Nov-2023",82.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",202156,1,1000,0.0025,"US Dollars","","","","",0.0025,0.145,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0325,"USDINR"
"10285","OPTCUR","USDINR","OPTION","28-Nov-2023",86.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.7425,3.5675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5875,"USDINR"
"14734","OPTCUR","USDINR","OPTION","28-Nov-2023",82.875,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",34030,1,1000,0.0025,"US Dollars","","","","",0.0025,0.18,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.05,"USDINR"
"14740","OPTCUR","USDINR","OPTION","28-Nov-2023",83.625,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",792,1,1000,0.0025,"US Dollars","","","","",0.1675,0.6725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.42,"USDINR"
"14742","OPTCUR","USDINR","OPTION","28-Nov-2023",83.875,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.4275,1.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.78,"USDINR"
"1312","OPTCUR","USDINR","OPTION","01-Dec-2023",84.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0625,0.2575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.505,"USDINR"
"5828","OPTCUR","USDINR","OPTION","08-Dec-2023",77,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.9575,6.7825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2275,"USDINR"
"7797","OPTCUR","USDINR","OPTION","08-Dec-2023",80.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.6325,3.4475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.04,"USDINR"
"8524","OPTCUR","USDINR","OPTION","08-Dec-2023",83.375,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.2675,0.6825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.475,"USDINR"
"5833","OPTCUR","USDINR","OPTION","08-Dec-2023",77.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.705,6.53,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.98,"USDINR"
"7231","OPTCUR","USDINR","OPTION","08-Dec-2023",80.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.125,3.95,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5375,"USDINR"
"7818","OPTCUR","USDINR","OPTION","08-Dec-2023",81,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.3875,3.1975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7925,"USDINR"
"8398","OPTCUR","USDINR","OPTION","08-Dec-2023",83.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.4525,0.9375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.695,"USDINR"
"5855","OPTCUR","USDINR","OPTION","08-Dec-2023",77.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.205,6.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4825,"USDINR"
"8109","OPTCUR","USDINR","OPTION","08-Dec-2023",81.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.905,2.685,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.295,"USDINR"
"5883","OPTCUR","USDINR","OPTION","08-Dec-2023",78.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.705,5.53,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.985,"USDINR"
"5898","OPTCUR","USDINR","OPTION","08-Dec-2023",78.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.4575,5.2825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.7375,"USDINR"
"8209","OPTCUR","USDINR","OPTION","08-Dec-2023",82.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.205,1.895,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.55,"USDINR"
"8526","OPTCUR","USDINR","OPTION","08-Dec-2023",83.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.185,0.565,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.375,"USDINR"
"8662","OPTCUR","USDINR","OPTION","08-Dec-2023",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.055,0.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2125,"USDINR"
"8689","OPTCUR","USDINR","OPTION","08-Dec-2023",84.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0425,"USDINR"
"7233","OPTCUR","USDINR","OPTION","08-Dec-2023",80.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.8775,3.6975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2875,"USDINR"
"8393","OPTCUR","USDINR","OPTION","08-Dec-2023",82.875,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.6575,1.2075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9325,"USDINR"
"8522","OPTCUR","USDINR","OPTION","08-Dec-2023",83.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.355,0.805,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.58,"USDINR"
"12658","OPTCUR","USDINR","OPTION","08-Dec-2023",83.875,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1275,0.4075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.585,"USDINR"
"9436","OPTCUR","USDINR","OPTION","08-Dec-2023",84.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9459","OPTCUR","USDINR","OPTION","08-Dec-2023",85,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9566","OPTCUR","USDINR","OPTION","08-Dec-2023",85.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9999","OPTCUR","USDINR","OPTION","08-Dec-2023",85.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10467","OPTCUR","USDINR","OPTION","08-Dec-2023",85.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10475","OPTCUR","USDINR","OPTION","08-Dec-2023",86,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
