,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
911,HNDFDS,EQ,535.0,550.0,532.05,541.35,541.0,531.9,85390,46301982.55,24-NOV-2023,9422,INE254N01026,
912,HNGSNGBEES,EQ,262.73,263.84,261.42,263.16,263.15,263.22,21695,5700224.06,24-NOV-2023,556,INF204KB19I1,
913,HOLMARC,SM,119.5,122.0,116.4,119.45,120.0,117.25,42000,5016150.0,24-NOV-2023,14,INE0LXA01019,
914,HOMEFIRST,EQ,880.5,897.2,876.1,886.25,884.9,877.2,245966,218455114.9,24-NOV-2023,13427,INE481N01025,
915,HOMESFY,SM,390.0,390.0,381.0,383.5,381.0,413.0,2100,807300.0,24-NOV-2023,5,INE0N7F01017,
916,HONASA,EQ,456.0,486.15,442.85,475.1,477.1,423.75,22452906,10526495519.9,24-NOV-2023,330583,INE0J5401028,
917,HONAUT,EQ,36800.0,37045.8,36460.0,36762.9,36780.3,36758.5,2511,92140744.15,24-NOV-2023,1496,INE671A01010,
918,HONDAPOWER,EQ,2510.0,2560.0,2500.15,2530.6,2536.8,2498.7,8185,20758733.15,24-NOV-2023,2199,INE634A01018,
919,HOVS,EQ,56.6,60.9,56.5,58.35,58.8,56.2,186755,10997729.0,24-NOV-2023,3048,INE596H01014,
920,HPAL,EQ,97.8,97.8,95.6,96.25,96.0,96.8,211852,20404816.75,24-NOV-2023,3706,INE0GSL01024,
921,HPIL,BE,105.0,106.15,100.05,101.0,104.65,105.0,2502,255428.1,24-NOV-2023,52,INE05X901010,
922,HPL,EQ,211.0,218.9,210.15,211.55,211.3,210.35,258791,55547732.7,24-NOV-2023,4435,INE495S01016,
923,HSCL,EQ,261.5,265.6,258.2,264.4,264.7,260.35,1361055,358329308.1,24-NOV-2023,12956,INE019C01026,
924,HTMEDIA,EQ,23.95,24.1,23.65,23.9,23.8,23.8,172236,4107737.5,24-NOV-2023,913,INE501G01024,
925,HUBTOWN,EQ,76.95,77.55,72.4,73.1,73.5,76.2,420110,30929215.6,24-NOV-2023,2363,INE703H01016,
926,HUDCO,EQ,82.45,82.6,81.5,81.7,81.55,82.25,3864295,316761705.2,24-NOV-2023,10335,INE031A01017,
927,HUDCO,N2,1145.5,1150.0,1145.0,1150.0,1150.0,1159.0,1030,1181358.0,24-NOV-2023,19,INE031A07840,
928,HUDCO,N5,1135.0,1135.0,1125.0,1131.81,1125.0,1133.3,580,656450.0,24-NOV-2023,22,INE031A07865,
929,HUDCO,N8,1185.0,1185.0,1185.0,1185.0,1185.0,1188.0,111,131535.0,24-NOV-2023,1,INE031A07AO5,
930,HUDCO,ND,1143.0,1143.0,1140.0,1140.94,1140.25,1141.8,839,957471.8,24-NOV-2023,41,INE031A07949,
931,HUDCO,NE,1372.0,1372.0,1364.4,1365.0,1365.0,1365.0,147,201226.5,24-NOV-2023,19,INE031A07AB2,
932,HUHTAMAKI,EQ,314.05,316.95,310.9,311.2,310.95,311.5,117546,36844304.95,24-NOV-2023,4652,INE275B01026,
933,HYBRIDFIN,BE,9.4,9.4,9.4,9.4,9.4,9.6,502,4718.8,24-NOV-2023,7,INE965B01022,
934,IBREALEST,EQ,83.5,83.9,81.55,81.9,82.15,84.25,10658950,881815296.1,24-NOV-2023,25173,INE069I01010,
935,IBUCCREDIT,NZ,1010.0,1010.0,1010.0,1010.0,1010.0,1010.0,13,13130.0,24-NOV-2023,3,INE244L07523,
936,IBULHSG,N5,970.0,970.0,970.0,970.0,970.0,970.0,83,80510.0,24-NOV-2023,2,INE148I07PA7,
937,IBULHSG,NP,820.0,820.0,820.0,820.0,820.0,1000.0,80,65600.0,24-NOV-2023,1,INE148I07QO6,
938,IBULHSG,NX,978.0,978.0,978.0,978.0,978.0,976.0,10,9780.0,24-NOV-2023,1,INE148I07QZ2,
939,IBULHSGFIN,AP,975.0,975.0,975.0,975.0,975.0,975.0,20,19500.0,24-NOV-2023,5,INE148I07OM5,
940,IBULHSGFIN,AR,935.1,975.0,935.1,950.63,950.63,1110.0,25,24112.27,24-NOV-2023,10,INE148I07OL7,
941,IBULHSGFIN,AT,980.0,980.0,980.0,980.0,0.0,980.0,242,237160.0,24-NOV-2023,5,INE148I07OO1,
942,IBULHSGFIN,AX,955.0,955.46,931.58,954.23,954.83,955.0,156,148951.04,24-NOV-2023,9,INE148I07OP8,
943,IBULHSGFIN,BF,965.25,965.25,965.25,965.25,965.25,990.0,3,2895.75,24-NOV-2023,1,INE148I07PD1,
944,IBULHSGFIN,EQ,185.8,186.45,182.0,183.25,183.2,185.65,4067154,748527441.75,24-NOV-2023,19367,INE148I01020,
945,IBULHSGFIN,,952.0,968.0,952.0,968.0,968.0,969.97,54,51472.0,24-NOV-2023,2,INE148I07GL3,
946,IBULHSGFIN,NF,1662.0,1662.0,1662.0,1662.0,1662.0,1650.0,50,83100.0,24-NOV-2023,1,INE148I08272,
947,IBULHSGFIN,NQ,979.8,979.8,979.8,979.8,979.8,977.9,11,10777.8,24-NOV-2023,1,INE148I07KL5,
948,IBULHSGFIN,YT,960.0,960.0,960.0,960.0,0.0,960.0,89,85440.0,24-NOV-2023,3,INE148I07LV2,
949,IBULHSGFIN,Z3,1058.0,1058.0,1058.0,1058.0,1058.0,1058.0,15,15870.0,24-NOV-2023,1,INE148I07MF3,
950,IBULHSGFIN,ZP,1065.0,1065.0,1065.0,1065.0,1065.0,1012.2,1,1065.0,24-NOV-2023,1,INE148I07NC8,
951,IBULHSGFIN,ZS,1030.0,1030.0,1030.0,1030.0,1030.0,1029.0,1,1030.0,24-NOV-2023,1,INE148I07NK1,
952,IBULHSGFIN,ZX,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,50,50100.0,24-NOV-2023,1,INE148I07NL9,
953,IBULHSGFIN,ZY,1031.7,1031.7,1031.7,1031.7,1031.7,1031.0,5,5158.5,24-NOV-2023,1,INE148I07NG9,
954,ICDSLTD,BE,28.6,30.0,28.0,29.95,30.0,28.6,1817,54041.8,24-NOV-2023,39,INE613B01010,
955,ICEMAKE,EQ,584.0,609.0,584.0,586.2,585.1,585.6,20405,12076269.35,24-NOV-2023,1263,INE520Y01019,
956,ICICI10GS,EQ,219.9,219.9,219.4,219.9,219.9,219.35,13,2858.2,24-NOV-2023,3,INF109KC18O0,
957,ICICI500,EQ,29.74,29.84,29.51,29.58,29.6,29.55,41138,1218692.0,24-NOV-2023,524,INF109KC1V59,
958,ICICI5GSEC,EQ,54.5,54.5,53.5,53.8,53.8,53.96,326,17662.45,24-NOV-2023,16,INF109KC14A8,
959,ICICIALPLV,EQ,215.01,215.01,214.55,214.95,215.0,215.01,12485,2682544.9,24-NOV-2023,262,INF109KC1N59,
960,ICICIAUTO,EQ,173.01,173.45,172.57,173.29,173.23,173.01,4779,826456.5,24-NOV-2023,139,INF109KC1Y49,
961,ICICIB22,EQ,79.0,79.0,78.0,78.18,78.03,78.04,300994,23562874.42,24-NOV-2023,2342,INF109KB15Y7,
962,ICICIBANK,EQ,921.5,930.4,920.2,929.4,929.0,923.0,7452002,6893360153.95,24-NOV-2023,164564,INE090A01021,
963,ICICIBANKN,EQ,44.01,44.19,43.96,44.17,44.15,43.95,231816,10219402.82,24-NOV-2023,2490,INF109KC15I8,
964,ICICIBANKP,EQ,226.34,227.9,226.34,227.62,227.9,226.26,10002,2272888.4,24-NOV-2023,119,INF109KC1E35,
965,ICICICOMMO,EQ,66.89,67.09,66.8,66.86,66.92,66.87,11220,751269.58,24-NOV-2023,108,INF109KC19O8,
966,ICICICONSU,EQ,89.51,89.8,89.28,89.29,89.29,89.58,1680,150407.08,24-NOV-2023,40,INF109KC1V42,
967,ICICIFIN,EQ,21.65,21.65,21.15,21.24,21.25,21.23,91377,1941438.17,24-NOV-2023,205,INF109KC17L8,
968,ICICIFMCG,EQ,545.31,548.0,543.42,543.96,544.38,545.31,3037,1653675.01,24-NOV-2023,216,INF109KC1R48,
969,ICICIGI,EQ,1434.4,1450.0,1426.6,1438.5,1434.0,1439.0,701500,1009114411.0,24-NOV-2023,22382,INE765G01017,
970,ICICIGOLD,EQ,53.67,53.68,53.5,53.61,53.63,53.59,131366,7038362.01,24-NOV-2023,2909,INF109KC1NT3,
971,ICICIINFRA,EQ,66.0,66.08,65.71,65.87,65.88,65.84,78566,5181247.69,24-NOV-2023,128,INF109KC16E5,
972,ICICILIQ,EQ,999.99,1000.01,999.99,999.99,1000.0,999.99,493760,493759895.94,24-NOV-2023,603,INF109KC1KT9,
973,ICICILOVOL,EQ,170.24,170.24,168.54,168.75,169.0,169.47,70980,11999764.37,24-NOV-2023,455,INF109KB10T8,
974,ICICIM150,EQ,160.04,160.7,160.01,160.06,160.39,160.04,22302,3578599.74,24-NOV-2023,525,INF109KC1G82,
975,ICICIMCAP,EQ,129.99,129.99,128.56,128.67,128.73,128.9,5073,654032.98,24-NOV-2023,143,INF109KB1XT3,
976,ICICIMOM30,EQ,24.76,24.81,24.67,24.7,24.7,24.75,72863,1798785.05,24-NOV-2023,146,INF109KC17C7,
977,ICICINF100,EQ,217.67,218.49,216.9,217.3,217.05,217.52,6378,1387671.2,24-NOV-2023,311,INF109KA1962,
978,ICICINIFTY,EQ,223.9,223.9,217.05,217.35,217.45,217.4,139687,30379377.85,24-NOV-2023,3294,INF109K012R6,
979,ICICINV20,EQ,118.5,118.5,116.5,116.67,116.88,117.35,23753,2778802.88,24-NOV-2023,747,INF109KB1WY5,
980,ICICINXT50,EQ,49.1,49.1,47.91,48.19,48.2,48.24,128755,6210233.7,24-NOV-2023,674,INF109KC1NS5,
981,ICICIPHARM,EQ,102.35,102.8,102.19,102.38,102.43,101.88,4608,472727.67,24-NOV-2023,184,INF109KC1Q72,
982,ICICIPRULI,EQ,555.95,563.5,554.55,555.45,554.75,555.95,1548879,865205448.75,24-NOV-2023,22720,INE726G01019,
983,ICICIQTY30,EQ,170.39,170.39,169.32,169.46,169.32,170.6,79,13448.18,24-NOV-2023,18,INF109KC15T5,
984,ICICISENSX,EQ,737.6,737.6,734.0,735.78,734.0,737.18,801,589212.11,24-NOV-2023,56,INF346A01034,
985,ICICISILVE,EQ,74.94,75.3,73.3,74.39,74.36,74.61,122010,9086865.41,24-NOV-2023,559,INF109KC1Y56,
986,ICICITECH,EQ,34.15,34.32,33.8,33.83,33.89,34.12,114872,3897962.14,24-NOV-2023,778,INF109KC16I6,
987,ICIL,EQ,291.1,312.7,291.1,304.4,304.9,290.05,3567196,1092389710.6,24-NOV-2023,52010,INE483B01026,
988,ICRA,EQ,5540.0,5649.0,5526.1,5571.95,5547.45,5535.3,4448,24838862.45,24-NOV-2023,682,INE725G01011,
989,IDBI,EQ,60.65,61.25,60.55,60.65,60.7,60.65,3387344,206084481.2,24-NOV-2023,10817,INE008A01015,
990,IDEA,EQ,13.65,13.75,13.3,13.35,13.3,13.6,128887582,1739001590.15,24-NOV-2023,54132,INE669E01016,
991,IDEAFORGE,EQ,774.4,779.7,768.7,773.2,773.8,773.7,77050,59482284.05,24-NOV-2023,5575,INE349Y01013,
992,IDFC,EQ,116.95,117.95,116.2,116.35,116.5,116.95,2338371,273415337.1,24-NOV-2023,13702,INE043D01016,
993,IDFCFIRSTB,EQ,84.25,85.35,84.0,84.3,84.1,84.15,17622717,1491424346.55,24-NOV-2023,59853,INE092T01019,
994,IDFNIFTYET,EQ,212.5,215.0,209.5,211.87,211.87,213.3,694,146867.86,24-NOV-2023,35,INF194KA1U07,
995,IEL,BE,11.35,11.5,11.0,11.35,11.45,11.15,119719,1354611.8,24-NOV-2023,323,INE059901020,
996,IEX,EQ,145.7,145.7,141.2,142.05,142.25,145.1,10550802,1508181526.7,24-NOV-2023,51526,INE022Q01020,
997,IFBAGRO,EQ,458.8,465.9,458.8,460.8,460.1,463.55,4622,2133779.1,24-NOV-2023,951,INE076C01018,
998,IFBIND,EQ,1010.0,1024.0,1006.1,1009.35,1010.0,1006.1,30120,30503593.2,24-NOV-2023,3848,INE559A01017,
999,IFCI,EQ,24.3,25.25,24.05,24.45,24.55,24.2,27159611,667552669.75,24-NOV-2023,19690,INE039A01010,
1000,IFCI,NH,1003.95,1003.95,1003.95,1003.95,1003.95,1001.0,18,18071.1,24-NOV-2023,1,INE039A07801,
1001,IFGLEXPOR,EQ,869.6,890.15,840.0,842.85,840.05,869.6,76134,65546100.6,24-NOV-2023,7832,INE133Y01011,
1002,IGARASHI,EQ,519.95,529.0,508.45,515.8,513.95,519.4,49736,25903708.95,24-NOV-2023,4099,INE188B01013,
1003,IGL,EQ,391.0,394.25,390.5,392.0,392.2,390.3,1359246,533331380.55,24-NOV-2023,12096,INE203G01027,
1004,IGPL,EQ,448.55,448.8,440.0,441.95,442.0,444.9,19357,8583046.1,24-NOV-2023,2492,INE204A01010,
1005,IIFCL,N4,1326.06,1339.0,1326.06,1339.0,1339.0,1342.6,525,696505.0,24-NOV-2023,2,INE787H07370,
1006,IIFL,EQ,605.0,609.75,596.95,603.75,600.0,603.3,205890,124398484.6,24-NOV-2023,16266,INE530B01024,
1007,IIFL,N6,1002.0,1010.9,1000.0,1010.9,1010.9,1008.0,245,245506.7,24-NOV-2023,16,INE866I08279,
1008,IIFL,N7,1221.0,1221.0,1221.0,1221.0,1221.0,1031.05,55,67155.0,24-NOV-2023,1,INE866I08295,
1009,IIFL,ND,1445.0,1445.0,1445.0,1445.0,1445.0,1476.0,350,505750.0,24-NOV-2023,1,INE866I08311,
1010,IIFL,NE,1023.85,1059.0,1023.85,1056.93,1059.0,1012.0,510,539037.0,24-NOV-2023,4,INE530B08094,
1011,IIFL,NF,974.7,974.95,971.5,972.5,972.5,974.95,561,545423.96,24-NOV-2023,23,INE530B08102,
1012,IIFL,NG,1173.9,1173.9,1173.9,1173.9,1173.9,1174.0,1,1173.9,24-NOV-2023,1,INE530B08110,
1013,IIFL,NJ,963.35,1003.5,963.35,1003.5,1003.5,1004.0,18,17812.4,24-NOV-2023,3,INE530B07146,
1014,IIFL,NL,943.9,950.0,943.9,949.99,950.0,942.98,21763,20673618.75,24-NOV-2023,8,INE530B07161,
1015,IIFL,NM,998.0,998.0,998.0,998.0,998.0,998.99,20,19960.0,24-NOV-2023,1,INE530B07179,
1016,IIFL,NS,935.0,944.0,934.99,935.93,934.99,931.5,448,419181.97,24-NOV-2023,12,INE530B07310,
1017,IIFL,NU,940.0,959.9,940.0,955.0,955.0,930.7,120,113174.5,24-NOV-2023,5,INE530B07278,
1018,IIFL,NW,980.0,980.0,980.0,980.0,980.0,967.01,1,980.0,24-NOV-2023,1,INE530B07393,
1019,IIFL,NZ,924.99,924.99,924.99,924.99,924.99,910.06,22,20349.78,24-NOV-2023,3,INE530B07385,
1020,IIFL,Y0,935.0,935.0,935.0,935.0,935.0,935.0,1,935.0,24-NOV-2023,1,INE530B07377,
1021,IIFLSEC,EQ,117.0,119.4,115.5,116.15,115.65,116.7,728700,85614857.55,24-NOV-2023,7166,INE489L01022,
1022,IIHFL,N4,985.0,995.0,960.0,990.0,990.0,980.0,776,766131.0,24-NOV-2023,20,INE477L08147,
1023,IIHFL,N5,974.0,974.8,970.25,970.5,970.5,974.85,1006,977643.72,24-NOV-2023,41,INE477L08154,
1024,IIHFL,N7,1025.01,1025.01,1025.01,1025.01,1025.01,1025.0,5,5125.05,24-NOV-2023,1,INE477L07AL3,
1025,IIHFL,N9,932.0,932.0,927.0,927.0,927.0,930.0,220,204600.0,24-NOV-2023,5,INE477L07AN9,
1026,IIHFL,NC,929.0,936.0,929.0,934.2,935.0,930.0,1273,1187625.55,24-NOV-2023,12,INE477L07AQ2,
1027,IITL,BE,180.25,180.25,174.2,174.45,174.2,181.0,4928,870681.55,24-NOV-2023,123,INE886A01014,
1028,IKIO,EQ,344.7,347.8,340.0,342.4,343.5,343.85,172534,59243052.25,24-NOV-2023,9172,INE0LOJ01019,
1029,IL&FSENGG,BZ,27.55,27.55,27.55,27.55,27.55,28.1,6758,186182.9,24-NOV-2023,26,INE369I01014,
1030,IL&FSTRANS,BZ,5.05,5.05,4.9,4.9,4.9,5.0,15771,78111.65,24-NOV-2023,42,INE975G01012,
1031,IMAGICAA,EQ,55.2,55.5,52.6,52.9,52.9,54.55,1922967,103333821.45,24-NOV-2023,6902,INE172N01012,
1032,IMC1,N3,254.0,254.0,254.0,254.0,254.0,254.0,197,50038.0,24-NOV-2023,1,INE00QS24035,
1033,IMFA,EQ,488.9,519.9,486.05,508.4,508.8,486.05,370689,187703644.95,24-NOV-2023,20067,INE919H01018,
1034,IMPAL,EQ,914.0,954.0,911.9,940.9,954.0,903.9,31210,29102284.95,24-NOV-2023,2948,INE547E01014,
1035,IMPEXFERRO,BE,2.95,3.05,2.95,3.05,3.05,3.0,17159,51430.1,24-NOV-2023,30,INE691G01015,
1036,INCREDFIN,N2,1055.0,1055.0,1055.0,1055.0,1055.0,1058.0,10,10550.0,24-NOV-2023,1,INE945W07399,
1037,INCREDFIN,N4,982.0,982.0,982.0,982.0,982.0,981.0,55,54010.0,24-NOV-2023,3,INE321N07301,
1038,INCREDFIN,N6,975.0,975.0,975.0,975.0,975.0,975.0,5,4875.0,24-NOV-2023,1,INE321N07277,
1039,INCREDFIN,N7,990.0,990.0,990.0,990.0,990.0,990.0,75,74250.0,24-NOV-2023,2,INE321N07293,
1040,INCREDIBLE,BE,35.25,35.25,35.25,35.25,35.25,35.95,628,22137.0,24-NOV-2023,8,INE452L01012,
1041,INDBANK,BE,32.35,32.9,31.9,32.15,32.45,32.35,61530,1983083.2,24-NOV-2023,231,INE841B01017,
1042,INDHOTEL,EQ,419.0,422.35,417.5,420.5,419.5,420.1,2440352,1024480127.25,24-NOV-2023,34822,INE053A01029,
1043,INDIACEM,EQ,217.6,221.8,216.7,220.0,220.25,217.3,2354903,517589348.95,24-NOV-2023,13191,INE383A01012,
1044,INDIAGLYCO,EQ,726.0,737.95,721.85,725.25,725.45,724.95,98149,71581427.7,24-NOV-2023,6218,INE560A01015,
1045,INDIAMART,EQ,2599.95,2614.35,2591.15,2599.1,2601.0,2593.85,100564,261629325.15,24-NOV-2023,8366,INE933S01016,
1046,INDIANB,EQ,414.85,416.5,407.0,408.2,408.75,412.75,635756,262046873.85,24-NOV-2023,15681,INE562A01011,
1047,INDIANCARD,EQ,258.55,267.5,255.25,264.95,265.0,252.95,62083,16226746.95,24-NOV-2023,1774,INE061A01014,
1048,INDIANHUME,EQ,250.25,253.95,242.65,246.5,246.0,249.45,50343,12486586.3,24-NOV-2023,2136,INE323C01030,
1049,INDIGO,EQ,2596.0,2619.95,2562.3,2568.35,2568.45,2606.05,423377,1094140869.9,24-NOV-2023,33307,INE646L01027,
1050,INDIGOPNTS,EQ,1474.35,1488.0,1468.1,1482.5,1482.0,1472.25,26578,39262638.85,24-NOV-2023,4454,INE09VQ01012,
1051,INDIGRID,IV,130.0,130.04,128.8,129.11,129.29,129.33,230943,29828290.06,24-NOV-2023,1198,INE219X23014,
1052,INDIGRID,NJ,1044.0,1044.0,1036.15,1044.0,1044.0,1049.0,53,54938.45,24-NOV-2023,8,INE219X07264,
1053,INDIGRID,NL,990.0,994.99,990.0,994.99,994.99,985.08,20,19894.81,24-NOV-2023,2,INE219X07280,
1054,INDLMETER,BZ,5.3,5.8,5.3,5.8,5.8,5.55,6325,36355.0,24-NOV-2023,16,INE065B01013,
1055,INDNIPPON,EQ,495.0,511.0,491.3,498.4,499.5,497.65,52768,26512779.6,24-NOV-2023,3912,INE092B01025,
1056,INDOAMIN,EQ,116.0,116.3,113.7,114.15,113.9,115.1,51366,5895172.35,24-NOV-2023,961,INE760F01028,
1057,INDOBORAX,EQ,168.05,170.5,163.2,164.25,165.0,168.65,39931,6637971.1,24-NOV-2023,973,INE803D01021,
1058,INDOCO,EQ,348.4,357.0,348.4,353.1,352.85,350.2,132972,46821669.35,24-NOV-2023,6347,INE873D01024,
1059,INDORAMA,EQ,54.85,55.45,52.9,53.05,53.25,54.6,463625,24970738.9,24-NOV-2023,2084,INE156A01020,
1060,INDOSTAR,BE,163.3,171.5,161.15,168.7,171.0,163.35,67344,11358182.8,24-NOV-2023,468,INE896L01010,
1061,INDOTECH,BE,573.3,573.3,573.3,573.3,573.3,585.0,4732,2712855.6,24-NOV-2023,38,INE332H01014,
1062,INDOTHAI,EQ,219.05,220.8,211.0,215.5,214.5,220.15,7188,1552449.65,24-NOV-2023,264,INE337M01013,
1063,INDOWIND,BE,16.75,16.75,16.7,16.7,16.7,17.0,65590,1096204.5,24-NOV-2023,126,INE227G01018,
1064,INDRAMEDCO,BE,227.95,229.8,222.6,224.75,225.6,225.7,75503,17035946.8,24-NOV-2023,797,INE681B01017,
1065,INDSWFTLAB,EQ,93.6,96.5,92.45,92.8,93.8,93.4,175745,16573656.4,24-NOV-2023,2565,INE915B01019,
1066,INDSWFTLTD,BE,16.95,17.25,16.95,17.25,17.25,17.3,20415,347834.25,24-NOV-2023,43,INE788B01028,
1067,INDTERRAIN,EQ,61.0,64.4,60.05,63.5,63.65,59.65,980831,61643003.1,24-NOV-2023,6844,INE611L01021,
1068,INDUSINDBK,EQ,1491.45,1491.9,1474.0,1476.2,1476.0,1486.1,2813844,4169239622.0,24-NOV-2023,136187,INE095A01012,
1069,INDUSTOWER,EQ,187.35,187.35,184.3,185.6,185.2,185.85,2422201,449977725.3,24-NOV-2023,28070,INE121J01017,
1070,INFIBEAM,EQ,21.25,21.3,20.7,20.8,20.85,21.15,16929504,353772428.65,24-NOV-2023,16001,INE483S01020,
1071,INFINIUM,SM,244.0,244.0,243.0,243.65,243.0,245.0,1500,365500.0,24-NOV-2023,2,INE0MRE01011,
1072,INFOBEAN,EQ,411.05,415.8,407.5,409.8,412.0,412.35,19544,8004195.0,24-NOV-2023,1889,INE344S01016,
1073,INFOLLION,SM,274.0,280.0,270.05,273.15,272.5,270.4,32000,8788440.0,24-NOV-2023,27,INE0NNZ01013,
1074,INFOMEDIA,EQ,6.1,6.2,6.0,6.15,6.2,5.95,38114,234705.95,24-NOV-2023,98,INE669A01022,
1075,INFRABEES,EQ,676.59,690.0,667.83,669.6,669.58,671.21,3634,2434906.62,24-NOV-2023,234,INF732E01268,
1076,INFY,EQ,1445.55,1452.65,1433.85,1437.4,1437.0,1449.25,2973195,4281944525.2,24-NOV-2023,92376,INE009A01021,
1077,INGERRAND,EQ,2968.3,2978.4,2935.0,2951.1,2941.1,2931.5,19113,56433398.65,24-NOV-2023,3226,INE177A01018,
1078,INNOVANA,SM,601.4,601.4,601.4,601.4,601.4,621.0,200,120280.0,24-NOV-2023,1,INE403Y01018,
1079,INNOVATIVE,SM,5.4,5.6,5.2,5.2,5.2,5.35,75000,409200.0,24-NOV-2023,17,INE070Y01015,
1080,INOXGREEN,EQ,69.3,70.5,68.1,69.75,69.65,68.95,1705140,118486457.9,24-NOV-2023,6659,INE510W01014,
1081,INOXWIND,EQ,272.0,272.95,265.5,266.55,266.6,271.7,1471669,394607979.75,24-NOV-2023,18810,INE066P01011,
1082,INSECTICID,EQ,605.0,612.9,601.05,609.2,605.1,602.85,81464,49426652.1,24-NOV-2023,4369,INE070I01018,
1083,INSPIRE,SM,66.0,66.0,65.5,65.5,65.5,66.75,8000,525400.0,24-NOV-2023,4,INE0NDX01019,
1084,INSPIRISYS,BE,80.0,84.4,78.5,81.55,82.95,80.6,25703,2075330.95,24-NOV-2023,101,INE020G01017,
1085,INTELLECT,EQ,699.0,716.85,698.9,710.2,709.0,696.1,321698,228492908.8,24-NOV-2023,18285,INE306R01017,
1086,INTENTECH,EQ,123.15,129.25,116.3,117.3,117.0,122.85,1104980,134401617.25,24-NOV-2023,13254,INE781A01025,
1087,INTLCONV,EQ,99.2,100.0,94.3,95.9,95.9,98.55,598224,58505010.75,24-NOV-2023,6265,INE575C01027,
1088,INVENTURE,EQ,2.4,2.5,2.3,2.35,2.4,2.4,4739383,11328714.75,24-NOV-2023,1829,INE878H01024,
1089,IOB,EQ,39.4,39.7,39.2,39.35,39.3,39.35,6295256,247994378.35,24-NOV-2023,10571,INE565A01014,
1090,IOC,EQ,104.1,105.3,103.0,103.45,103.55,103.8,26009963,2707564434.65,24-NOV-2023,75946,INE242A01010,
1091,IOLCP,EQ,448.5,459.5,447.85,452.35,452.0,446.3,292480,132741346.05,24-NOV-2023,13788,INE485C01011,
1092,IONEXCHANG,EQ,585.8,587.8,570.25,579.45,581.0,583.75,281396,162778541.9,24-NOV-2023,11714,INE570A01022,
1093,IPCALAB,EQ,1066.35,1097.15,1063.05,1091.8,1085.1,1066.35,241174,261908562.75,24-NOV-2023,12431,INE571A01038,
1094,IPL,EQ,288.0,290.3,283.2,286.55,285.3,286.05,1117194,319204130.0,24-NOV-2023,10102,INE0D6701023,
1095,IPSL,SM,174.0,175.0,174.0,175.0,175.0,174.0,2000,349000.0,24-NOV-2023,2,INE02EE01019,
1096,IRB,EQ,37.8,39.5,37.35,39.05,38.95,37.75,69360517,2688956348.95,24-NOV-2023,67037,INE821I01022,
1097,IRBINVIT,IV,69.87,70.25,69.4,69.48,69.5,69.87,360404,25109534.61,24-NOV-2023,1243,INE183W23014,
1098,IRCON,EQ,166.0,168.6,164.15,166.0,165.6,165.5,9842059,1637695654.75,24-NOV-2023,50537,INE962Y01021,
1099,IRCTC,EQ,703.0,704.4,691.6,692.8,692.7,700.0,896138,623194185.8,24-NOV-2023,27232,INE335Y01020,
1100,IREDA,N7,1187.74,1187.74,1187.74,1187.74,1187.74,1187.78,11,13065.14,24-NOV-2023,1,INE202E07229,
1101,IRFC,EQ,76.85,77.5,75.9,76.1,76.05,76.5,21604709,1653905398.3,24-NOV-2023,56978,INE053F01010,
1102,IRFC,N2,1089.0,1089.0,1089.0,1089.0,1089.0,1092.0,149,162261.0,24-NOV-2023,5,INE053F07538,
1103,IRFC,N4,1087.57,1087.57,1051.11,1051.22,1087.0,1087.0,315,331572.99,24-NOV-2023,6,INE053F07579,
1104,IRFC,N7,1054.5,1054.5,1054.5,1054.5,1054.5,1053.0,2,2109.0,24-NOV-2023,1,INE053F07652,
1105,IRFC,N9,1058.01,1058.77,1050.0,1058.0,1058.64,1059.0,2030,2142660.7,24-NOV-2023,20,INE053F07678,
1106,IRFC,,1187.0,1187.0,1187.0,1187.0,1187.0,1199.28,1,1187.0,24-NOV-2023,1,INE053F07686,
1107,IRFC,NE,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,20,24400.0,24-NOV-2023,1,INE053F07744,
1108,IRFC,NH,1200.0,1200.0,1200.0,1200.0,1200.0,1015.95,50,60000.0,24-NOV-2023,2,INE053F07819,
1109,IRFC,NJ,1120.0,1125.0,1113.0,1122.51,1122.51,1132.56,869,973993.26,24-NOV-2023,18,INE053F07835,
1110,IRFC,NK,1192.0,1199.0,1192.0,1199.0,1199.0,1190.0,65,77585.0,24-NOV-2023,2,INE053F07843,
1111,IRFC,NO,1137.0,1137.0,1136.99,1136.99,1136.99,1137.0,493,560540.07,24-NOV-2023,4,INE053F07900,
1112,IRIS,EQ,142.95,142.95,136.35,140.3,140.1,136.15,111497,15808925.05,24-NOV-2023,1202,INE864K01010,
1113,IRISDOREME,EQ,80.0,81.25,77.5,79.35,80.0,79.7,118798,9393917.7,24-NOV-2023,1443,INE01GN01025,
1114,IRMENERGY,EQ,469.0,472.5,464.1,468.65,469.0,465.4,203530,95417213.25,24-NOV-2023,7356,INE07U701015,
1115,ISEC,EQ,675.0,678.05,663.9,668.7,669.55,675.05,77289,51849374.85,24-NOV-2023,4608,INE763G01038,
1116,ISFT,EQ,124.65,126.4,123.55,124.5,125.1,124.65,38091,4750424.7,24-NOV-2023,455,INE566K01011,
